L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label,Attack
45384,22,6,92.0,3236,25,3765,21,27,27,27,0,0,0,63,63,1028,52,52,1028,3236.0,3765.0,0,0,0,0,25888000,30120000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
36206,22,6,92.0,3148,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3148.0,3869.0,0,0,0,0,25184000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
41984,22,6,92.0,3116,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3116.0,3869.0,0,0,0,0,24928000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
44404,22,6,92.0,3236,25,3765,21,27,27,27,0,0,0,63,63,1028,52,52,1028,3236.0,3765.0,0,0,0,0,25888000,30120000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
38674,22,6,92.0,3264,24,3765,21,27,27,27,0,0,0,63,63,1028,52,52,1028,3264.0,3765.0,0,0,0,0,26112000,30120000,34,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
46458,22,6,92.0,3168,24,3817,22,27,27,27,0,0,0,63,63,1028,52,52,1028,3168.0,3817.0,0,0,0,0,25344000,30536000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
45818,22,6,92.0,3148,23,3817,22,27,27,27,0,0,0,63,63,1028,52,52,1028,3148.0,3817.0,0,0,0,0,25184000,30536000,34,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
37676,22,6,92.0,19032,142,23058,135,27,27,27,4293404,1563,1563,63,63,1028,52,52,1028,97209312.0,1145111607.0,8280,48,6890,30,120000,144000,211,42,6,12,6,26883,26847,22528,88,0,0,0,0,1,SSH-Bruteforce
44408,22,6,92.0,3220,25,3765,21,27,27,27,0,0,0,63,63,1028,52,52,1028,3220.0,3765.0,0,0,0,0,25760000,30120000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
43468,22,6,92.0,18936,142,22902,132,27,27,27,4293436,1531,1531,63,63,1028,52,52,1028,626412672.0,773815164.0,8248,48,6890,30,120000,144000,208,42,6,12,6,26883,26847,14336,56,0,0,0,0,1,SSH-Bruteforce
45072,22,6,92.0,3116,23,3765,21,27,27,27,0,0,0,63,63,1028,52,52,1028,3116.0,3765.0,0,0,0,0,24928000,30120000,33,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
57160,22,6,92.0,3096,22,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3096.0,3869.0,0,0,0,0,24768000,30952000,34,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
39718,22,6,92.0,3116,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3116.0,3869.0,0,0,0,0,24928000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
34070,22,6,92.0,3236,25,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3236.0,3869.0,0,0,0,0,25888000,30952000,37,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
51396,22,6,92.0,3272,26,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3272.0,3869.0,0,0,0,0,26176000,30952000,38,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
58580,22,6,92.0,21956,161,26823,156,27,27,27,4293045,1922,1922,63,63,1028,52,52,1028,948093963080.0,11503114513869.0,11024,64,6890,30,128000,160000,240,49,7,14,7,26883,26847,4096,16,0,0,0,0,1,SSH-Bruteforce
37344,22,6,92.0,3116,23,3765,21,27,27,27,0,0,0,63,63,1028,52,52,1028,3116.0,3765.0,0,0,0,0,24928000,30120000,33,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
39242,22,6,92.0,3132,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3132.0,3869.0,0,0,0,0,25056000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
40496,22,6,92.0,3352,26,3817,22,27,27,27,0,0,0,63,63,1028,52,52,1028,3352.0,3817.0,0,0,0,0,26816000,30536000,37,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
53276,22,6,92.0,3132,23,3765,21,27,27,27,0,0,0,63,63,1028,52,52,1028,3132.0,3765.0,0,0,0,0,25056000,30120000,33,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
56410,22,6,92.0,3164,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3164.0,3869.0,0,0,0,0,25312000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
45362,22,6,92.0,3272,26,3765,21,27,27,27,0,0,0,63,63,1028,52,52,1028,3272.0,3765.0,0,0,0,0,26176000,30120000,36,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
42794,22,6,92.0,3212,23,3765,21,27,27,27,0,0,0,63,63,1028,52,52,1028,3212.0,3765.0,0,0,0,0,25696000,30120000,33,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
36628,22,6,92.0,3268,25,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3268.0,3869.0,0,0,0,0,26144000,30952000,37,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
59910,22,6,92.0,3132,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3132.0,3869.0,0,0,0,0,25056000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
58862,22,6,92.0,3116,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3116.0,3869.0,0,0,0,0,24928000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
57026,22,6,92.0,22116,165,26927,158,27,27,27,4293061,1906,1906,63,63,1028,52,52,1028,938095883148.0,11607114513869.0,5520,32,10335,45,128000,160000,246,49,7,14,7,26883,26847,36864,144,0,0,0,0,1,SSH-Bruteforce
47254,22,6,92.0,3148,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3148.0,3869.0,0,0,0,0,25184000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
39186,22,6,92.0,3196,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3196.0,3869.0,0,0,0,0,25568000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
33852,22,6,92.0,3236,25,3765,21,27,27,27,0,0,0,63,63,1028,52,52,1028,3236.0,3765.0,0,0,0,0,25888000,30120000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
47420,22,6,92.0,3288,26,3765,21,27,27,27,0,0,0,63,63,1028,52,52,1028,3288.0,3765.0,0,0,0,0,26304000,30120000,36,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
58166,22,6,92.0,3116,23,3817,22,27,27,27,0,0,0,63,63,1028,52,52,1028,3116.0,3817.0,0,0,0,0,24928000,30536000,34,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
60138,22,6,92.0,21924,161,26927,158,27,27,27,4293061,1906,1906,63,63,1028,52,52,1028,944493643116.0,11451116073869.0,5488,32,10335,45,128000,160000,242,49,7,14,7,26883,26847,28672,112,0,0,0,0,1,SSH-Bruteforce
59180,22,6,92.0,22020,161,26875,157,27,27,27,4293061,1906,1906,63,63,1028,52,52,1028,944094643116.0,11399116073869.0,5488,32,6890,30,128000,160000,241,49,7,14,7,26883,26847,28672,112,0,0,0,0,1,SSH-Bruteforce
36428,22,6,92.0,3116,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3116.0,3869.0,0,0,0,0,24928000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
33856,22,6,92.0,3116,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3116.0,3869.0,0,0,0,0,24928000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
55016,22,6,92.0,3132,23,3765,21,27,27,27,0,0,0,63,63,1028,52,52,1028,3132.0,3765.0,0,0,0,0,25056000,30120000,33,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
57568,22,6,92.0,3148,23,3765,21,27,27,27,0,0,0,63,63,1028,52,52,1028,3148.0,3765.0,0,0,0,0,25184000,30120000,33,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
45164,22,6,92.0,3064,22,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3064.0,3869.0,0,0,0,0,24512000,30952000,34,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
53532,22,6,92.0,3184,24,3765,21,27,27,27,0,0,0,63,63,1028,52,52,1028,3184.0,3765.0,0,0,0,0,25472000,30120000,34,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
51790,22,6,92.0,3132,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3132.0,3869.0,0,0,0,0,25056000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
38694,22,6,92.0,3168,24,3869,23,27,27,27,4294951,16,16,63,63,1028,52,52,1028,3168.0,3869.0,0,0,0,0,1488000,1816000,36,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
40184,22,6,92.0,3148,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3148.0,3869.0,0,0,0,0,25184000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
59504,22,6,92.0,3148,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3148.0,3869.0,0,0,0,0,25184000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
48718,22,6,92.0,22400,168,26667,153,27,27,27,4292998,1969,1969,63,63,1028,52,52,1028,982012580.0,1129515372.0,13880,80,6890,30,104000,128000,244,49,7,14,7,26883,26847,14336,56,0,0,0,0,1,SSH-Bruteforce
55944,22,6,92.0,3116,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3116.0,3869.0,0,0,0,0,24928000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
57068,22,6,92.0,3132,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3132.0,3869.0,0,0,0,0,25056000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
35772,22,6,92.0,3236,25,3765,21,27,27,27,0,0,0,63,63,1028,52,52,1028,3236.0,3765.0,0,0,0,0,25888000,30120000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
38122,22,6,92.0,3324,27,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3324.0,3869.0,0,0,0,0,26592000,30952000,39,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
53528,22,6,92.0,3180,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3180.0,3869.0,0,0,0,0,25440000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
52116,22,6,92.0,3096,22,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3096.0,3869.0,0,0,0,0,24768000,30952000,34,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
57210,22,6,92.0,3200,24,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3200.0,3869.0,0,0,0,0,25600000,30952000,36,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
57980,22,6,92.0,21996,163,26771,155,27,27,27,4293060,1907,1907,63,63,1028,52,52,1028,941695003080.0,11399115033869.0,8280,48,6890,30,128000,160000,241,49,7,14,7,26883,26847,22528,88,0,0,0,0,1,SSH-Bruteforce
43042,22,6,92.0,3116,23,3765,21,27,27,27,0,0,0,63,63,1028,52,52,1028,3116.0,3765.0,0,0,0,0,24928000,30120000,33,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
55302,22,6,92.0,3148,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3148.0,3869.0,0,0,0,0,25184000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
48878,22,6,92.0,3148,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3148.0,3869.0,0,0,0,0,25184000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
41492,22,6,92.0,3376,28,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3376.0,3869.0,0,0,0,0,27008000,30952000,40,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
52992,22,6,92.0,3132,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3132.0,3869.0,0,0,0,0,25056000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
52192,22,6,92.0,3080,22,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3080.0,3869.0,0,0,0,0,24640000,30952000,34,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
55112,22,6,92.0,3268,25,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3268.0,3869.0,0,0,0,0,26144000,30952000,37,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
36236,22,6,92.0,3064,22,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3064.0,3869.0,0,0,0,0,24512000,30952000,34,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
35654,22,6,92.0,3148,23,3765,21,27,27,27,0,0,0,63,63,1028,52,52,1028,3148.0,3765.0,0,0,0,0,25184000,30120000,33,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
48864,22,6,92.0,22168,166,26719,154,27,27,27,4292998,1969,1969,63,63,1028,52,52,1028,958412584.0,1139915320.0,8264,48,13780,60,104000,128000,243,49,7,14,7,26883,26847,18432,72,0,0,0,0,1,SSH-Bruteforce
56412,22,6,92.0,3168,24,3765,21,27,27,27,0,0,0,63,63,1028,52,52,1028,3168.0,3765.0,0,0,0,0,25344000,30120000,34,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
34972,22,6,92.0,3080,22,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3080.0,3869.0,0,0,0,0,24640000,30952000,34,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
33334,22,6,92.0,3252,25,3765,21,27,27,27,0,0,0,63,63,1028,52,52,1028,3252.0,3765.0,0,0,0,0,26016000,30120000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
40286,22,6,92.0,3196,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3196.0,3869.0,0,0,0,0,25568000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
50296,22,6,92.0,22300,167,26667,153,27,27,27,4293013,1954,1954,63,63,1028,52,52,1028,952812772.0,1150315164.0,11024,64,10335,45,104000,128000,243,49,7,14,7,26883,26847,4096,16,0,0,0,0,1,SSH-Bruteforce
56958,22,6,92.0,3012,21,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3012.0,3869.0,0,0,0,0,24096000,30952000,33,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
36902,22,6,92.0,3116,23,3765,21,27,27,27,0,0,0,63,63,1028,52,52,1028,3116.0,3765.0,0,0,0,0,24928000,30120000,33,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
34034,22,6,92.0,3132,23,3765,21,27,27,27,0,0,0,63,63,1028,52,52,1028,3132.0,3765.0,0,0,0,0,25056000,30120000,33,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
37800,22,6,92.0,19096,142,22902,132,27,27,27,4293388,1579,1579,63,63,1028,52,52,1028,94929604.0,1139911503.0,8328,48,3445,15,120000,144000,208,42,6,12,6,26883,26847,34816,136,0,0,0,0,1,SSH-Bruteforce
42186,22,6,92.0,3132,23,3765,21,27,27,27,4294951,16,16,63,63,1028,52,52,1028,3132.0,3765.0,0,0,0,0,1472000,1768000,33,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
49284,22,6,92.0,3388,27,3765,21,27,27,27,0,0,0,63,63,1028,52,52,1028,3388.0,3765.0,0,0,0,0,27104000,30120000,37,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
54954,22,6,92.0,3304,26,3765,21,27,27,27,0,0,0,63,63,1028,52,52,1028,3304.0,3765.0,0,0,0,0,26432000,30120000,36,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
57814,22,6,92.0,3132,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3132.0,3869.0,0,0,0,0,25056000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
60180,22,6,92.0,3116,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3116.0,3869.0,0,0,0,0,24928000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
52542,22,6,92.0,22240,164,26927,158,27,27,27,4293030,1937,1937,63,63,1028,52,52,1028,952894603252.0,11555115033869.0,5536,32,13780,60,128000,152000,245,49,7,14,7,26883,26847,40960,160,0,0,0,0,1,SSH-Bruteforce
60762,22,6,92.0,3272,26,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3272.0,3869.0,0,0,0,0,26176000,30952000,38,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
43894,22,6,92.0,3236,25,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3236.0,3869.0,0,0,0,0,25888000,30952000,37,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
33290,22,6,92.0,3268,25,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3268.0,3869.0,0,0,0,0,26144000,30952000,37,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
54800,22,6,92.0,3212,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3212.0,3869.0,0,0,0,0,25696000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
37240,22,6,92.0,3252,25,3765,21,27,27,27,0,0,0,63,63,1028,52,52,1028,3252.0,3765.0,0,0,0,0,26016000,30120000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
59326,22,6,92.0,3184,24,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3184.0,3869.0,0,0,0,0,25472000,30952000,36,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
45614,22,6,92.0,3184,24,3765,21,27,27,27,4294952,15,15,63,63,1028,52,52,1028,3184.0,3765.0,0,0,0,0,1592000,1880000,34,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
34608,22,6,92.0,3132,23,3817,22,27,27,27,0,0,0,63,63,1028,52,52,1028,3132.0,3817.0,0,0,0,0,25056000,30536000,34,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
53660,22,6,92.0,22024,162,27031,160,27,27,27,4293029,1938,1938,63,63,1028,52,52,1028,946094483116.0,11607115553869.0,8296,48,6890,30,128000,160000,245,49,7,14,7,26883,26847,26624,104,0,0,0,0,1,SSH-Bruteforce
46496,22,6,92.0,22148,165,26667,153,27,27,27,4292998,1969,1969,63,63,1028,52,52,1028,3132631212704.0,3869763415164.0,2744,16,6890,30,144000,168000,241,49,7,14,7,26883,26847,47104,184,0,0,0,0,1,SSH-Bruteforce
37092,22,6,92.0,19184,144,22902,132,27,27,27,4293404,1563,1563,63,63,1028,52,52,1028,97209464.0,1129511607.0,5536,32,6890,30,120000,144000,210,42,6,12,6,26883,26847,40960,160,0,0,0,0,1,SSH-Bruteforce
58916,22,6,92.0,3288,26,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3288.0,3869.0,0,0,0,0,26304000,30952000,38,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
33064,22,6,92.0,21956,161,26927,158,27,27,27,4293076,1891,1891,63,63,1028,52,52,1028,946093803116.0,11555115033869.0,5504,32,10335,45,136000,168000,242,49,7,14,7,26883,26847,32768,128,0,0,0,0,1,SSH-Bruteforce
46682,22,6,92.0,3132,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3132.0,3869.0,0,0,0,0,25056000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
40884,22,6,92.0,3116,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3116.0,3869.0,0,0,0,0,24928000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
48450,22,6,92.0,3164,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3164.0,3869.0,0,0,0,0,25312000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
36002,22,6,92.0,3220,25,3765,21,27,27,27,0,0,0,63,63,1028,52,52,1028,3220.0,3765.0,0,0,0,0,25760000,30120000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
59022,22,6,92.0,3116,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3116.0,3869.0,0,0,0,0,24928000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
34124,22,6,92.0,21980,163,26771,155,27,27,27,4293076,1891,1891,63,63,1028,52,52,1028,939694683116.0,11607112953869.0,8248,48,6890,30,136000,160000,241,49,7,14,7,26883,26847,14336,56,0,0,0,0,1,SSH-Bruteforce
49134,22,6,92.0,3148,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3148.0,3869.0,0,0,0,0,25184000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
39592,22,6,92.0,19068,143,23006,134,27,27,27,4293405,1562,1562,63,63,1028,52,52,1028,96009468.0,1150311503.0,2824,16,10335,45,120000,144000,211,42,6,12,6,26883,26847,2048,8,0,0,0,0,1,SSH-Bruteforce
58630,22,6,92.0,3112,22,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3112.0,3869.0,0,0,0,0,24896000,30952000,34,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
53192,22,6,92.0,3148,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3148.0,3869.0,0,0,0,0,25184000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
59988,22,6,92.0,3236,25,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3236.0,3869.0,0,0,0,0,25888000,30952000,37,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
55450,22,6,92.0,3164,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3164.0,3869.0,0,0,0,0,25312000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
33168,22,6,92.0,3148,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3148.0,3869.0,0,0,0,0,25184000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
58398,22,6,92.0,3116,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3116.0,3869.0,0,0,0,0,24928000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
49246,22,6,92.0,3220,25,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3220.0,3869.0,0,0,0,0,25760000,30952000,37,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
57304,22,6,92.0,3184,24,3765,21,27,27,27,0,0,0,63,63,1028,52,52,1028,3184.0,3765.0,0,0,0,0,25472000,30120000,34,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
55934,22,6,92.0,3064,22,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3064.0,3869.0,0,0,0,0,24512000,30952000,34,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
54262,22,6,92.0,3236,25,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3236.0,3869.0,0,0,0,0,25888000,30952000,37,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
39386,22,6,92.0,3116,23,3869,23,27,27,27,4294951,16,16,63,63,1028,52,52,1028,3116.0,3869.0,0,0,0,0,1464000,1816000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
32866,22,6,92.0,3148,23,3869,23,27,27,27,4294951,16,16,63,63,1028,52,52,1028,3148.0,3869.0,0,0,0,0,1480000,1816000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
59976,22,6,92.0,3116,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3116.0,3869.0,0,0,0,0,24928000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
43174,22,6,92.0,3164,23,3869,23,27,27,27,0,0,0,63,63,1028,52,52,1028,3164.0,3869.0,0,0,0,0,25312000,30952000,35,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
48482,22,6,92.0,22244,165,26875,157,27,27,27,4292998,1969,1969,63,63,1028,52,52,1028,947612768.0,1160715268.0,2760,16,13780,60,104000,128000,245,49,7,14,7,26883,26847,51200,200,0,0,0,0,1,SSH-Bruteforce
45744,22,6,92.0,3164,23,3765,21,27,27,27,0,0,0,63,63,1028,52,52,1028,3164.0,3765.0,0,0,0,0,25312000,30120000,33,7,1,2,1,26883,26847,0,0,0,0,0,0,1,SSH-Bruteforce
